"SIUQ3G_L"	"STHFJP_L"	"S8APX1_L"	"SACBBR_L"	"SIRUBH_L"	"S5MEZA_L"	"SCNXZK_L"	"SC1YIM_L"	"SBWPUY_L"	"SY34ZS_L"	"SUXEKB_L"	"SG3CB2_L"	"SLWUQ2_L"	"SKYQAL_L"	"SQVR9H_L"
"ba95b6ccc1833ca94a17bf8311ea47d0"	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0
"baa95ee8f1ed69a2711de2f835c4bcc3"	0	0	0	0	0	0	7533	0	0	0	0	0	0	2901	0
"bae084000458a24249f40eb3aa3003e4"	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0
"bb1ce4b257fe65c336592fb2ca4ff87d"	0	0	14511	0	29103	0	0	0	0	0	0	0	0	0	0
"bb455624a1ab1d2faacd14b541264dcb"	0	0	0	0	684	0	0	0	0	0	0	0	0	0	0
"bb58ac987f7d4959c267b0a9b3ac6243"	0	0	0	0	0	0	0	0	0	0	0	0	0	5477	0
"bb780372dacc300a82e868a566e727b9"	0	0	0	0	0	0	0	0	0	156	0	0	0	0	0
"bb80d104e83b4b2a4663fff7b6257026"	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0
"bbabc9b29685e8c1feac4d0c46a88344"	0	0	0	0	0	0	0	0	81	0	0	0	0	0	142
"bbb58ca8f33ddf46721bbc0dbba368bc"	0	423	0	0	0	0	0	115	0	0	0	0	0	0	0
"bbb66d2403b86af0e97ecde0dfd3f3e5"	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
"bbc2580bd602b6d550696ecd9679c216"	0	0	0	0	0	0	0	0	0	0	0	0	0	5417	0
"bc76d6e02450c7e521f9afb2d80420bb"	0	0	0	0	0	0	1810	0	0	0	0	0	0	0	0
"bcd5740fe4a2133d5b6892db48d5a804"	0	0	218	0	0	0	0	0	0	0	0	0	0	0	0
"bd6df4566f5560e93e6e84aea45abe29"	87599	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"bd93cefd6635890971ae2f41f2a1916e"	0	0	0	0	11374	0	0	0	0	0	0	0	0	0	0
"bdfae1d233dcb00887a0596f9ead06cf"	0	0	0	0	0	0	0	0	0	0	0	0	0	6729	0
"be38fa081fe144b4dbc37a925e490cc3"	0	3907	0	0	0	3324	0	0	1525	7166	8	0	0	2170	0
"bf116d0f019e704ec516fdee0c4aeeff"	0	0	0	0	0	0	0	0	0	0	0	0	555	0	0
"bf8b252bc9b013309753ee1092e02265"	0	0	0	0	0	0	0	0	0	0	0	0	0	35898	0
"bfced0a902e572fdf3771f39ce7a9d8f"	0	0	0	0	0	140	58	0	0	0	0	0	0	0	0
"bfe628ee036bda43da2290e9c6381883"	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0
"bff6ffecbf0137f80a797a754eded190"	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0
"c045f8704f40c9451b47c4a952c16a13"	0	74	0	0	0	0	0	0	0	31	0	0	0	0	0
"c052d3dc6c10b682a6bfc930d6191855"	0	0	0	0	0	0	0	0	0	0	0	0	449	0	0
"c0547a00fe627921881bfeb5d80b3de1"	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0
"c09447ba4a0c47b74b2efe96f39d00fa"	0	0	0	0	0	0	0	0	0	0	0	0	0	639	0
"c0f5bd971c1386e52b4649f4bd992daa"	0	0	536	0	0	0	0	0	0	0	2350	0	0	0	0
"c10bb45c6834a6487dbf9b385aa6f0d5"	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
"c12dd5af72943816d4fa6ee29107593f"	0	0	0	0	0	0	0	0	1684	0	0	0	0	0	0
"c12ea6812a557e09d85f3b471a76b110"	0	2018	0	0	0	0	0	0	0	0	0	0	0	0	0
"c1572db90ee091dfabe89e000d019005"	0	0	0	0	0	0	0	0	0	0	0	0	0	40215	0
"c1733dcff5cad798991b95d7620d4fcd"	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0
"c1b0452be5c5e2830026829f37c6abd4"	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0
"c1bcf7650e865740aebb037fb0682c70"	0	0	0	0	0	0	3113	0	0	4851	18	0	0	0	0
"c1dbb87c519934f02f392fd29c005d27"	0	0	0	0	0	0	28031	0	0	0	0	0	0	1001	0
"c1ea9e0eae303acda86bd98ed56459a2"	0	0	0	0	604	0	2319	0	0	0	0	0	294	14331	0
"c1fe2f4e7e51ffd2815ea882c52c60a6"	0	0	0	0	0	0	0	0	0	0	0	0	332	0	0
"c219c61e2f8df97542545e835ee85f30"	0	0	284	0	0	0	0	0	0	0	0	0	0	0	0
"c2772f988c913cb40104c12145fc7781"	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0
"c295cfabc16f12688b46c070741addc7"	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0
"c2f1120f5be9f9d393349d49301241bd"	0	0	0	0	0	0	0	0	0	0	0	0	1150	0	0
"c3efde3a571f3e7f9a7384872c443caf"	0	0	1776	0	0	0	0	0	0	0	0	0	0	0	0
"c47afdd244d5f4781d244cc59bb08f73"	0	0	0	0	0	0	321	0	0	0	0	0	0	0	0
"c4fe670a2d4a625337990e4bbc4ddbc5"	0	0	0	140	0	0	2147	0	0	790	0	0	0	12050	0
"c50517dacaa9b5b81bc5027aeab2fa4d"	13216	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"c51a616500835110b166381a24d643f7"	0	0	0	0	0	0	0	0	1344	0	0	20499	0	0	0
"c55c92da3a16ebe81d190874ed3cf23c"	0	0	0	0	0	0	0	21721	0	0	0	0	0	0	0
"c5658ec55073b55ff4cf0212ba2017fc"	0	0	0	0	6843	0	0	0	0	0	0	0	0	0	0
"c5d871cdb6635f0c9ab6480a1a3fce2f"	0	0	0	0	0	555	0	0	0	0	0	0	0	0	0
"c62c262f285a97d34d0663fea4648a29"	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0
"c63566c829e56b35d409d5f06baaac76"	0	0	0	0	0	0	0	0	0	0	0	0	0	592	0
"c70da7b7a8ebf9ce0f49a2e76bc869f1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	724
"c770911a339a6eba76baa34cfa6dddd2"	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0
"c7818ec3facea57a519657e91d1a1744"	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0
"c782f3d4846d1d70cbe02bb4c5ea0173"	0	0	0	0	0	0	0	0	0	7548	0	0	0	0	0
"c7bac0a4b16aa3ffe06c9782c238822f"	0	0	17864	0	969	0	0	522	0	0	143	0	5161	0	0
"c7e55df973a207fc575a1be8095d6d02"	0	0	12652	0	0	0	0	0	0	0	0	0	0	0	0
"c7ff3001f84b82823a5e862b40ea221f"	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0
"c8018084417cd2b4c0ae43484c509625"	0	0	0	0	0	0	0	0	0	0	1484	0	0	0	0
"c818f9c0ef746c536467472f0d1203b3"	0	0	0	0	1165	0	0	0	0	0	0	0	0	0	0
"c8495c70dfc040a16c25177189aee573"	0	0	0	0	0	0	0	0	0	0	0	0	0	473	0
"c8587b7d432155fc315562f5c7bec495"	0	0	0	0	8554	0	0	7826	0	0	0	0	703	0	0
"c85a76d62917c0fd6f24c3d8cb43ca4c"	0	0	6450	0	0	0	0	0	0	0	0	0	0	0	0
"c8b758921357954e94d32985c86f4afb"	0	0	888	0	0	0	0	0	0	0	0	0	0	0	0
"c8c11ed617e7ea3c542c84dcb6275863"	0	0	0	0	0	0	0	0	0	0	0	16469	0	97	0
"c985f47e2cda6cf87c766156110fef0e"	0	9971	4982	0	42529	8294	4116	66622	16248	56324	75237	0	7407	2133	72075
"c9abe3a3651929c35fb199046d539536"	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
"c9da7674e1c37115e7453a6f97e2c967"	0	0	0	0	0	0	0	0	0	613	0	0	0	0	0
"c9f17617ef7c6808763f6511005d5a5c"	0	0	0	0	0	0	0	0	0	0	0	0	264	0	0
"ca1c3528d1c9ca7106396a31dcd77313"	0	0	0	0	0	0	0	0	12786	0	9255	0	0	0	0
"ca1e66d2ba011cf25d95b00e0f8cdf3b"	0	0	0	0	0	0	15719	0	0	0	0	0	0	1292	0
"ca5797383f2df6b5d8eb09014a9bd99c"	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0
"ca8526665a3cb07cc866bcfa46d72051"	0	0	0	0	0	0	0	0	0	0	18546	0	0	29395	0
"ca8537eb2d4b2f95e7b9c332f5eb677f"	0	0	0	0	0	0	0	0	148	0	207	0	0	0	0
"cabe5529f493fc5c977e2306c73e55bd"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"cace0170c533f595812c1849a9b14a47"	0	0	0	0	0	0	1168	0	0	0	0	0	0	0	0
"cad0f963d0ea37cc139ece517f489a18"	0	0	0	0	5463	0	0	0	0	0	0	0	0	0	0
"caf246532a87c3bbb8ef2513e9e1f1ce"	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0
"cb0c6c911bfdd39dee9625d5bff1d728"	0	0	0	0	0	0	342	0	0	0	0	0	0	594	0
"cb1a1ea41970a98813ba4e6a2953239a"	0	0	0	0	0	213	0	0	0	0	8122	0	0	0	0
"cbce9719ebed7fb6a7d096d99ad492b4"	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0
"cc22c5faa6c7e479e0dc27e490c00db9"	0	0	0	0	0	0	29	0	0	40	0	0	0	0	0
"cc47d93d12dee8148f053f44a4552073"	0	0	0	0	0	207	0	0	0	0	0	0	0	0	0
"cc4adc0156a252ff564968fa340451cd"	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
"cc8196586e8bd12f2a9c58e2d15f01ce"	38	0	0	0	0	0	0	0	0	0	694	291	0	0	580
"cc9226d200781e7d301f771f2ddf6d88"	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0
"cca3cf9268deb204f436a52212ac1127"	0	0	0	0	0	0	0	0	0	0	0	0	2009	0	0
"ccbf0d6466d315267b7867982f6cc66e"	0	0	0	0	0	182	0	0	0	0	0	0	0	67	0
"ccde0e19854698d2a0161226777132a3"	0	0	0	0	0	0	0	0	0	0	3641	0	0	0	0
"cd046715706a665d7ee6b2994df3f933"	1693	0	3740	0	5867	8887	0	26527	654	0	5554	26700	1674	0	0
"cd7d5dca88ad568c8b9ba5caba2f7515"	0	0	621	0	0	0	0	0	0	0	0	0	109	0	620
"cdac7cd3abc5ede924f36e049e7d41fb"	0	511	0	0	0	40	0	0	0	0	0	0	0	0	0
"cddc8f7643af2710913956b4591e23e2"	49015	0	3386	0	0	0	0	0	2229	5858	41016	85034	0	0	4247
"ce65cbf08776673c2af92ea81c688372"	0	0	0	922	0	0	0	0	0	0	0	0	0	0	0
"cee25049d8902e1042858a6eb6dd9c53"	0	220	329	0	0	26	0	0	0	0	0	0	0	0	0
"cee4a69b4401dbbe8f67c2a9a8198012"	0	0	0	0	0	0	0	0	0	1291	0	0	0	480	0
"cf627a1f1b88c8e997f1be6f8196dba4"	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0
"cfb60439526b7e25a1bab60ab7146006"	0	0	0	0	0	0	0	0	0	2019	0	0	0	0	0
"cfd60b34a41127a542797ed9ab37c073"	0	0	0	0	0	0	0	0	0	0	0	0	0	1930	0
"cfef621773e821a992695085481b8533"	0	0	0	0	12126	0	0	21	0	0	0	0	2556	0	0
"d002efc40a83c76e93afeff16c128c41"	0	8	0	0	0	918	0	0	0	0	0	0	0	0	0
"d0068fa569abf10957fdde1923b635b5"	0	0	0	0	0	4937	0	0	0	0	0	0	0	0	0
"d016ac69197cc7d33c76b01a582d75ea"	0	211	818	0	32482	0	0	1640	0	74885	0	0	38	0	0
"d01fb9fa07c8f76eb6e3effd5f391b13"	0	0	0	232	0	0	24	0	0	0	0	0	0	1375	0
"d0357eb75126e3fcd17a425e3a3b149c"	0	0	0	0	0	0	173636	0	0	0	0	0	0	0	0
"d047a7e21f2c0b1c6010dfcfeefafc36"	0	0	0	0	0	340	0	0	0	0	0	0	0	0	0
"d0d515124455ad67f6793f6330a34ab9"	0	0	0	0	0	0	0	0	0	0	0	0	2331	5262	0
"d12a4b47d7da82dd84549f1e65be5943"	333	0	0	0	0	0	0	0	0	0	0	0	0	104	0
"d1661f9932ae73990a427a81db21faf3"	0	0	0	0	0	0	0	0	0	0	0	0	0	5141	0
"d185bf721dd065f833b8bf4b2958d863"	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0
"d1ada0c57ac13f5eb4749ce96343ea12"	0	0	0	0	0	0	2853	0	0	0	0	0	0	0	0
"d208d11e9dddad7f8bff0e2491a90e8a"	0	0	0	800	0	0	0	0	0	0	0	0	0	0	0
"d21ef23238c92c7d0204bc7e6a4d01ee"	0	0	0	0	0	0	0	549	0	0	0	0	0	0	0
"d26b92a8a8a803cb257fb743dda5e349"	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0
"d27ac139f85de64d73c1d1f43f4ff93d"	0	0	0	0	0	0	0	0	1664	0	0	0	0	0	0
"d2b1349604bd546e6a3b9892d2db9acf"	0	0	0	207	0	0	0	0	0	0	0	0	0	0	0
"d2bf3a199ad12a8d91ddc27d0d931de5"	0	0	0	0	0	317	0	0	0	0	0	0	0	0	0
"d314a3285aad4eab2d711952f770a1ab"	0	0	0	0	0	4709	0	0	0	0	0	0	0	0	0
"d33e790ac56992658349009739352766"	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
"d3b3174d34e998a3c7f55efbb2392f05"	0	0	0	0	0	0	0	0	0	0	0	20152	0	0	0
"d427a4b29ba608cb647207a911a53369"	0	1357	323	0	0	0	0	0	0	0	0	0	0	0	0
"d47b2d246de1c14c3c66699395284737"	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
"d4c69dc687c7adea593d0c53f46dd4df"	0	0	0	0	0	0	0	0	0	462	0	0	0	0	0
"d56e3da8f8302260ae795d1883977093"	0	0	0	0	0	0	0	0	0	171	0	0	0	0	0
"d5a549a71eed2b0092b85c61ca0e7b06"	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0
"d5c9a0e97e65fbac316a128aade87b4a"	0	0	0	0	0	0	5157	0	0	0	0	0	0	1367	0
"d5dfb193d07cab554d89fae65053fd6b"	0	0	0	0	0	0	0	0	0	0	0	0	2548	0	0
"d6054626d93d147b48748babe17a1b7e"	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0
"d635e395ec714d199d38b5230d2d39ab"	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
"d683b5dbe02e837995e10b9d41da0782"	0	0	0	0	225	0	2689	0	0	352	237	82	72	104	0
"d75ed440ad98b38ac97d5ba8df90a683"	0	0	0	0	0	0	0	0	453	0	0	0	0	0	0
"d7ab36210f7483c598e8a5a2d74ad8db"	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0
"d7abc8f7ebc784ba1f09a73265e71eb1"	0	0	0	0	0	0	0	0	0	0	0	0	271	0	0
"d7acda5fd146165fe3fb5a05682e3bfb"	0	0	0	0	0	510	0	0	0	0	0	0	0	0	0
"d80354f7da45506c2ad5cef5478570ae"	0	0	0	0	0	0	0	0	0	4805	0	0	0	0	0
"d835e12165352f348d0d772a7196854d"	0	277	0	0	0	0	0	0	0	0	0	0	0	0	0
"d866062b8156c2acf1dd5025d328ffdd"	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0
"d91cfe59f8c91b8ea8f286a890bc6574"	18530	0	0	0	7175	0	5961	0	7940	936	17166	69948	0	3249	10323
"d934cb6daec75cb723b93805df066136"	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
"d977349946540813f43e1713216fc432"	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0
"d9a0124fb6a18e8cc71818c110dc3a5e"	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0
"d9b082ee5337ca5b90031df55fac62ca"	0	0	0	0	0	0	0	0	0	0	0	0	0	1884	0
"d9e774bee0a663d985534f5255d799d8"	0	0	0	0	0	0	0	0	0	0	0	0	0	707	0
"d9f14291ebbd04fe4dc3424e4d98c838"	0	0	2044	11116	2362	0	0	0	0	0	0	0	3773	0	0
"da772d640e021bad5e2697e2babe499b"	0	0	0	0	0	0	242	0	0	0	0	0	0	0	0
"daa9b2b8da02de8596e6731c3d089636"	0	776	28556	15812	0	1025	0	13700	0	2123	220	0	4793	0	0
"dabbd5ec270b25894eaa9f8475eea885"	0	0	0	0	0	0	0	0	0	270	0	0	0	0	0
"db246c59925fc4da192fda3205e94936"	0	0	39	0	0	0	0	113	0	0	0	0	0	0	0
"db50695566d339013d43d19265d7972c"	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0
"db682d2f19669eff7640963ba3e9e928"	77	0	0	0	0	0	0	0	694	0	0	0	0	0	4089
"db816c9526a50217ddd7ed390de86648"	0	762	0	0	0	0	0	0	0	0	0	0	0	0	0
"dc0c9e8d1b304ab0a638577cb095ea1d"	0	0	0	0	560	0	0	0	0	170	0	0	8	0	0
"dc2dfbd48fda906bd1dad8c5784a9409"	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0
"dc3e61580417482cb842020d4630d981"	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0
"dc9340b843fe5597bff757d3535da065"	2892	0	15033	0	13589	0	0	0	0	2858	12286	10385	483	0	531
"dd27b8968d4caf52debe82a2bdab953c"	0	0	0	0	0	0	0	0	0	0	0	0	0	3990	0
"dd2f6e28b8f719d2b3059df570f1b597"	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0
"dd5de0effa480b9bcdc5abe7e68b0053"	0	0	0	0	0	0	0	0	0	0	0	0	0	10116	0
"dd670215089af1f5ef81597ac8d90a09"	0	0	0	0	0	0	0	0	0	0	0	0	0	1298	0
"dd67268426699073546fc71805644468"	0	0	5717	0	0	0	0	0	0	0	0	0	0	0	0
"dd6a8f703a9ddbd2bd83fbe563700a7d"	0	0	0	0	0	0	0	0	0	0	0	0	0	918	0
"dd738527a8323499b16c7aa66da3aa9d"	0	0	0	0	0	0	0	0	0	5114	0	0	0	0	0
"dd76a677db4e00cda014f20d488ce568"	0	0	0	0	0	0	0	0	0	0	0	0	0	898	0
"ddc07b3ad39e9609564e376cad83a86a"	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
"ddd9bfcfb77a7ea68dd3f26759841312"	0	0	0	0	0	0	0	0	0	793	0	0	0	0	0
"de3e361c38efdbd9d13286ccc2b5cf50"	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0
"de51bdd1e3d3606647aeff985e014a7e"	0	0	1250	0	0	0	0	0	0	0	0	0	0	0	0
"de842198366157476984b0a88e9a195c"	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0
"dec5c4e5d5b27378d4160b909d473c48"	0	0	0	0	0	0	0	0	0	0	0	0	12899	0	0
"dee54281f68dd111b15fc05fc5a31ba7"	0	0	1201	0	0	0	0	0	0	0	0	0	0	0	0
"df26eeb360a3430ddb0281f0753669c1"	0	0	0	0	0	0	0	0	0	1166	0	0	0	0	0
"df4d07afa72857176fa77fee17fad310"	0	0	0	0	0	0	491	0	0	0	0	0	0	0	0
"df8078434ea68be0d101971e8df4a552"	0	0	0	0	0	0	0	0	0	0	0	0	0	2249	0
"df9a2665ad5420ad57b64d296432e5f2"	0	0	0	0	0	0	0	0	0	0	0	433	0	0	0
"dfb0408ac398e5cd66f279c6e8a15ce7"	0	0	0	0	0	0	0	0	0	0	0	228	0	0	0
"e01ae7eaf840cddbbed9d45bc35d3787"	0	0	0	0	0	0	0	0	0	207	0	0	25	0	0
"e02a6e38d17f005be5f9a84f968e1ec8"	0	0	0	0	0	0	0	0	0	0	0	0	0	36165	0
"e06912ece7b392ea82f91f8b0e3687d0"	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
"e0781aea21b70dd24094acf2a70cd519"	0	3120	0	0	0	0	0	0	0	0	0	0	0	0	0
"e095f9d720ff35d6203044cdb548ce85"	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
"e0e04efe20ac093d87d4b70b923fe6a7"	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0
"e20b1238d633876c41dc83c3ce3b4c16"	0	584	0	0	0	0	0	0	0	0	0	0	0	0	0
"e20e6fa577c680a978aaeb160fe81af4"	0	0	0	0	0	0	0	0	0	0	0	0	349	0	0
"e240539ee420828408a64f7874fc2c24"	0	0	0	0	0	1675	0	0	0	0	0	0	0	0	0
"e262e1cf63d025bebb3f6e268367e030"	0	0	0	0	8761	0	0	0	0	13257	0	0	0	14868	0
"e26eb5a05f3230cc82acff1d47bb8fbb"	18	0	111461	14766	113981	17006	0	0	157023	108244	308201	105756	78521	0	94
"e2ba006f552366886bb3b1b8d358cbf9"	0	0	0	0	0	0	0	0	0	0	1254	0	0	0	0
"e2c30cb36d37ef351683dcf52cb03674"	1067	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"e2ee5bef9d51843c6d1b7d3a0eeac296"	0	0	0	0	0	0	0	0	0	0	0	0	2407	0	0
"e3623be022ca4c6121a54b3e3575bae1"	0	0	0	0	0	772	0	0	0	0	0	0	0	0	0
"e36e579e0a331c78a0674a55293d1bb4"	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0
"e37c50dcb61263791a82e9e7d057e593"	0	0	0	0	0	0	0	0	365	0	0	0	0	0	0
"e395ae3a69eec15fede1b9226311383e"	7525	0	0	0	0	0	0	0	109	0	0	0	0	0	5711
"e3e6f63159e46135d056cfe88b00f39e"	0	0	0	249	0	0	0	0	0	0	0	0	0	0	0
"e48a72588a43e8b5b4bd243a3fe51f8e"	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0
"e49c77120ef9e1065e9e91d13863043a"	0	775	0	0	0	600	0	0	0	0	0	0	0	0	0
"e4fafb165bf933dd0d179de6d9c5d0b2"	0	0	0	0	0	0	0	0	0	291	0	0	0	0	0
"e52170989af5414c080f48288e5fe2da"	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
"e56bad3bc7bc52fe8485bc92e0098a2b"	0	0	0	0	0	0	205	0	0	5530	0	0	0	0	0
"e5d53e90203bffccf445ce1c6663b315"	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
"e635f215a19cd671fcfd1cb717a1fb5b"	0	3252	2874	127	0	4689	0	0	0	6197	0	0	374	511	0
"e6a532cca6f43f8b3ab06a7d2ccd1fd6"	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0
"e6db9ed10666988ed8bc6f54f1361169"	0	0	0	0	0	0	0	0	0	0	0	0	0	396	0
"e6dd027124d6db64efebc44f2990bf0e"	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0
"e707f574b92fa58cca07e28b9b87d5e5"	0	0	0	464	0	0	0	0	0	0	0	0	0	430	0
"e7218e1a47b565c70746f0e88eca03f1"	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0
"e7cf6e33b5ca726228989b511e23f092"	0	0	63	0	0	0	0	0	52	0	0	0	0	0	0
"e7ed07c303d551c988b50144e8d3affe"	0	0	0	0	0	8525	0	0	0	0	0	0	0	0	0
"e8201e1526efc2d5570eec8313f32fa0"	0	0	0	0	0	0	0	0	5664	0	0	0	0	0	0
"e8598a1e70378ab4cbf4334e6c6b1d18"	0	0	0	0	0	2245	0	0	0	0	0	0	0	0	0
"e8af78ccfb8a6f2e55dedd6243abdafc"	0	0	0	0	0	0	15100	0	0	0	0	0	0	0	0
"e92cb6a636bf4dcccbc90d659bc31a85"	0	0	0	0	0	0	0	0	0	0	0	0	0	3492	0
"e98e485633f9256c11fd0cc7e182c238"	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
"e9a188f9c1ee94417d88c2aceddb94f5"	0	0	0	0	0	0	0	0	0	0	0	162	0	0	0
"e9d0d486a34d220f69f75f8e984284e4"	0	0	0	0	0	149	0	0	0	0	0	0	0	0	0
"ea18a7498e8f4d95dbfcaf7974b9ebd1"	0	0	0	1634	0	0	0	0	0	0	0	0	0	0	0
"ea3122d39bf6c5ba70b89b00e98b4154"	0	0	372	0	0	0	0	0	0	0	0	0	0	0	0
"ea480092b2169dd30795d23c3ad0ce9d"	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0
"ea87a56751b73b8e617e550c1ab99577"	0	0	0	0	0	0	0	0	423	0	0	0	0	0	0
"eb7061e3bc51eb93df19a0875aadfce6"	0	0	0	0	0	0	0	0	23875	0	130585	0	0	0	0
"ebc0b765e41a47caef49fae12ef2e53d"	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0
"ebc14785691b0c21d632956fcab2bbf8"	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
"ebc832d2513055a5ea4edbffab242eac"	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0
"ebd2aed18eb4308afa13f0d187fd59b4"	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
"ec20747458aa700cb2bb59c6da16c832"	0	0	0	0	0	0	0	0	0	295	0	0	0	691	0
"ec398400ff001d5e6e5c0291c6de55b9"	0	0	0	0	0	0	0	0	0	0	0	8462	0	0	0
"ec52c947ffe02752ff515ba07c7ace90"	37409	620	81	1126	27	239	7440	1384	2093	915	2657	1291	381	69	244
"ecbdf2d90d50eb1b6692fc15c237e30f"	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0
"ece98ac01c30aabfdcfc5da3aef879cc"	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0
"ecf55ec20f955f3a8a9c2b9232227efa"	0	0	0	0	761	0	0	0	0	0	0	0	0	0	0
"ed358dc8de850c43d4bf0dd49e9783e6"	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
"ed5e905ed0cf44d4ccd1dfac52c76fc5"	0	0	0	0	0	0	0	0	0	2302	0	0	0	0	0
"eda38f4cb4353b72f331c9c7651ba023"	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0
"edb66b5bb6a895ae6bd378e5d17a2fe1"	0	0	34684	0	0	0	0	12829	0	0	0	0	4275	0	0
"ee322d1c95a3fc762034824861f66144"	16476	0	0	0	0	0	0	0	0	0	0	0	0	0	13839
"ee3f2d9db0bd9bbb4c484b30654a5302"	0	0	0	0	0	548	0	0	0	1073	0	0	0	0	0
"ee4f3e606f2c431033a0e7f17562b4ba"	86	0	1990	0	83	0	170	1861	5131	0	10433	5996	576	0	0
"ee9ca06862c0459047060c82131997d8"	0	0	0	0	0	22	0	0	0	4558	0	0	0	0	0
"ee9dc2ba659df9b6926df8a143cd6099"	0	0	1942	0	0	0	0	9095	0	0	0	0	0	0	0
"eeb4a1751841094063b798d565313aeb"	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0
"ef572ee784486ec5d2025c90288d96e4"	0	0	357	0	0	286	0	0	0	0	0	0	86	52	0
"efc0625408b8b2098f6b9b6896ba8815"	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0
"efd4efc90976ab2fc98f5903709ed068"	1446	0	781	0	2068	78	0	0	0	0	0	0	47	0	0
"f06b4940866eb55f753ce08e88c93b44"	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0
"f11b951a862ec840cbcaccef30418632"	0	0	0	0	0	0	0	0	0	313	0	0	0	0	0
"f12aca2cb8259558205e74034aa47dc9"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
"f1e9dbab633657fed37bfd15077ed49f"	0	0	0	0	0	2052	0	0	0	0	0	0	0	0	0
"f2d88fe65900ab03b5be6424c19d4e94"	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0
"f2fc6121cb93790ccb7e6a0e06ff41cd"	0	0	0	0	0	0	3529	0	0	0	0	0	0	7965	0
"f2fe64b5695e7ca34e0a6d1d49fa2118"	0	0	252	0	0	0	0	0	0	0	0	0	0	0	0
